Fecha,Período,Región,Estado,Laboratorio,Lineajes relevantes,Cantidad
2021-05-01,May 2021,Noreste,Rio Grande do Norte,Otros,P.1.* (Gama),31
2021-05-01,May 2021,Noreste,Sergipe,FIOCRUZ,B.1.1.28,1
2021-05-01,May 2021,Noreste,Sergipe,FIOCRUZ,P.1.* (Gama),15
2021-05-01,May 2021,Noreste,Sergipe,Otros,P.1.* (Gama),3
2021-05-01,May 2021,Norte,Acre,Otros,Otras,7
2021-05-01,May 2021,Norte,Acre,Otros,P.1.* (Gama),27
2021-05-01,May 2021,Norte,Amapá,Otros,B.1.617.2+AY.* (Delta),1
2021-05-01,May 2021,Norte,Amapá,Otros,P.1.* (Gama),1
2021-05-01,May 2021,Norte,Amazonas,FIOCRUZ,P.1.* (Gama),286
2021-05-01,May 2021,Norte,Amazonas,Otros,P.1.* (Gama),14
2021-05-01,May 2021,Norte,Pará,FIOCRUZ,P.1.* (Gama),19
2021-05-01,May 2021,Norte,Pará,Otros,P.1.* (Gama),63
2021-05-01,May 2021,Norte,Rondônia,Otros,P.1.* (Gama),1
2021-05-01,May 2021,Norte,Roraima,FIOCRUZ,P.1.* (Gama),44
2021-05-01,May 2021,Norte,Tocantins,FIOCRUZ,P.1.* (Gama),7
2021-05-01,May 2021,Norte,Tocantins,Otros,P.1.* (Gama),49
2021-05-01,May 2021,Sureste,Espírito Santo,FIOCRUZ,P.1.* (Gama),8
2021-05-01,May 2021,Sureste,Espírito Santo,Otros,P.1.* (Gama),46
2021-05-01,May 2021,Sureste,Minas Gerais,FIOCRUZ,B.1.1.28,1
2021-05-01,May 2021,Sureste,Minas Gerais,FIOCRUZ,B.1.1.7 (Alfa),1
2021-05-01,May 2021,Sureste,Minas Gerais,FIOCRUZ,B.1.617.2+AY.* (Delta),1
2021-05-01,May 2021,Sureste,Minas Gerais,FIOCRUZ,P.1.* (Gama),40
2021-05-01,May 2021,Sureste,Minas Gerais,Otros,B.1.1.7 (Alfa),4
2021-05-01,May 2021,Sureste,Minas Gerais,Otros,B.1.617.2+AY.* (Delta),3
2021-05-01,May 2021,Sureste,Minas Gerais,Otros,P.1.* (Gama),32
2021-05-01,May 2021,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.1.7 (Alfa),5
2021-05-01,May 2021,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.617.2+AY.* (Delta),2
2021-05-01,May 2021,Sureste,Rio de Eneeiro,FIOCRUZ,P.1.* (Gama),206
2021-05-01,May 2021,Sureste,Rio de Eneeiro,Otros,B.1.1,1
2021-05-01,May 2021,Sureste,Rio de Eneeiro,Otros,B.1.1.28,2
2021-05-01,May 2021,Sureste,Rio de Eneeiro,Otros,B.1.1.7 (Alfa),19
2021-05-01,May 2021,Sureste,Rio de Eneeiro,Otros,P.1.* (Gama),1198
2021-05-01,May 2021,Sureste,Rio de Eneeiro,Otros,P.2,2
2021-05-01,May 2021,Sureste,São Paulo,FIOCRUZ,B.1.1.7 (Alfa),15
2021-05-01,May 2021,Sureste,São Paulo,FIOCRUZ,P.1.* (Gama),373
2021-05-01,May 2021,Sureste,São Paulo,Otros,B.1.1,3
2021-05-01,May 2021,Sureste,São Paulo,Otros,B.1.1.28,26
2021-05-01,May 2021,Sureste,São Paulo,Otros,B.1.1.7 (Alfa),175
2021-05-01,May 2021,Sureste,São Paulo,Otros,B.1.617.2+AY.* (Delta),2
2021-05-01,May 2021,Sureste,São Paulo,Otros,Otras,56
2021-05-01,May 2021,Sureste,São Paulo,Otros,P.1.* (Gama),4154
2021-05-01,May 2021,Sureste,São Paulo,Otros,P.2,3
2021-05-01,May 2021,Sur,Paraná,FIOCRUZ,B.1.1.7 (Alfa),3
2021-05-01,May 2021,Sur,Paraná,FIOCRUZ,P.1.* (Gama),192
2021-05-01,May 2021,Sur,Paraná,Otros,B.1.1,5
2021-05-01,May 2021,Sur,Paraná,Otros,B.1.1.7 (Alfa),16
2021-05-01,May 2021,Sur,Paraná,Otros,B.1.617.2+AY.* (Delta),2
2021-05-01,May 2021,Sur,Paraná,Otros,P.1.* (Gama),299
2021-05-01,May 2021,Sur,Rio Grande do Sul,FIOCRUZ,B.1.1,1
2021-05-01,May 2021,Sur,Rio Grande do Sul,FIOCRUZ,B.1.1.7 (Alfa),3
2021-05-01,May 2021,Sur,Rio Grande do Sul,FIOCRUZ,P.1.* (Gama),282
2021-05-01,May 2021,Sur,Rio Grande do Sul,Otros,B.1.1.28,24
2021-05-01,May 2021,Sur,Rio Grande do Sul,Otros,Otras,1
2021-05-01,May 2021,Sur,Rio Grande do Sul,Otros,P.1.* (Gama),140
2021-05-01,May 2021,Sur,Santa Catarina,FIOCRUZ,B.1.1.7 (Alfa),1
2021-05-01,May 2021,Sur,Santa Catarina,FIOCRUZ,P.1.* (Gama),68
2021-05-01,May 2021,Sur,Santa Catarina,Otros,BA.1.* (Omicron),2
2021-05-01,May 2021,Sur,Santa Catarina,Otros,P.1.* (Gama),8
2021-06-01,Jun 2021,Centro-oeste,Distrito Federal,FIOCRUZ,P.1.* (Gama),3
2021-06-01,Jun 2021,Centro-oeste,Distrito Federal,Otros,B.1.1.28,1
2021-06-01,Jun 2021,Centro-oeste,Distrito Federal,Otros,B.1.1.7 (Alfa),3
2021-06-01,Jun 2021,Centro-oeste,Distrito Federal,Otros,P.1.* (Gama),103
2021-06-01,Jun 2021,Centro-oeste,Goiás,FIOCRUZ,P.1.* (Gama),11
2021-06-01,Jun 2021,Centro-oeste,Goiás,Otros,B.1.1.7 (Alfa),1
2021-06-01,Jun 2021,Centro-oeste,Goiás,Otros,B.1.617.2+AY.* (Delta),2
2021-06-01,Jun 2021,Centro-oeste,Goiás,Otros,P.1.* (Gama),569
2021-06-01,Jun 2021,Centro-oeste,Mato Grosso,Otros,B.1.617.2+AY.* (Delta),1
2021-06-01,Jun 2021,Centro-oeste,Mato Grosso,Otros,Otras,2
2021-06-01,Jun 2021,Centro-oeste,Mato Grosso,Otros,P.1.* (Gama),38
2021-06-01,Jun 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,P.1.* (Gama),12
2021-06-01,Jun 2021,Centro-oeste,Mato Grosso do Sul,Otros,P.1.* (Gama),65
2021-06-01,Jun 2021,Noreste,Alagoas,FIOCRUZ,P.1.* (Gama),87
2021-06-01,Jun 2021,Noreste,Alagoas,Otros,P.1.* (Gama),7
2021-06-01,Jun 2021,Noreste,Bahia,FIOCRUZ,P.1.* (Gama),175
2021-06-01,Jun 2021,Noreste,Bahia,Otros,B.1.1.28,6
2021-06-01,Jun 2021,Noreste,Bahia,Otros,B.1.1.7 (Alfa),23
2021-06-01,Jun 2021,Noreste,Bahia,Otros,Otras,1
2021-06-01,Jun 2021,Noreste,Bahia,Otros,P.1.* (Gama),148
2021-06-01,Jun 2021,Noreste,Ceará,FIOCRUZ,P.1.* (Gama),390
2021-06-01,Jun 2021,Noreste,Ceará,Otros,P.1.* (Gama),31
2021-06-01,Jun 2021,Noreste,Maranhão,FIOCRUZ,P.1.* (Gama),12
2021-06-01,Jun 2021,Noreste,Maranhão,Otros,Otras,1
2021-06-01,Jun 2021,Noreste,Maranhão,Otros,P.1.* (Gama),51
2021-06-01,Jun 2021,Noreste,Paraíba,FIOCRUZ,B.1.617.2+AY.* (Delta),1
2021-06-01,Jun 2021,Noreste,Paraíba,FIOCRUZ,P.1.* (Gama),22
2021-06-01,Jun 2021,Noreste,Paraíba,Otros,P.1.* (Gama),7
2021-06-01,Jun 2021,Noreste,Pernambuco,FIOCRUZ,P.1.* (Gama),85
2021-06-01,Jun 2021,Noreste,Pernambuco,Otros,B.1.1,1
2021-06-01,Jun 2021,Noreste,Pernambuco,Otros,B.1.617.2+AY.* (Delta),1
2021-06-01,Jun 2021,Noreste,Pernambuco,Otros,P.1.* (Gama),209
2021-06-01,Jun 2021,Noreste,Piauí,FIOCRUZ,P.1.* (Gama),15
2021-06-01,Jun 2021,Noreste,Piauí,Otros,P.1.* (Gama),10
2021-06-01,Jun 2021,Noreste,Rio Grande do Norte,FIOCRUZ,B.1.617.2+AY.* (Delta),2
2021-06-01,Jun 2021,Noreste,Rio Grande do Norte,FIOCRUZ,P.1.* (Gama),131
2021-06-01,Jun 2021,Noreste,Rio Grande do Norte,Otros,P.1.* (Gama),40
2021-06-01,Jun 2021,Noreste,Sergipe,FIOCRUZ,P.1.* (Gama),9
2021-06-01,Jun 2021,Noreste,Sergipe,Otros,B.1.1.28,1
2021-06-01,Jun 2021,Noreste,Sergipe,Otros,P.1.* (Gama),5
2021-06-01,Jun 2021,Norte,Acre,Otros,B.1.617.2+AY.* (Delta),1
2021-06-01,Jun 2021,Norte,Acre,Otros,Otras,2
2021-06-01,Jun 2021,Norte,Acre,Otros,P.1.* (Gama),13
2021-06-01,Jun 2021,Norte,Amapá,FIOCRUZ,P.1.* (Gama),35
2021-06-01,Jun 2021,Norte,Amapá,Otros,P.1.* (Gama),26
2021-06-01,Jun 2021,Norte,Amazonas,FIOCRUZ,P.1.* (Gama),324
2021-06-01,Jun 2021,Norte,Amazonas,Otros,P.1.* (Gama),28
2021-06-01,Jun 2021,Norte,Pará,FIOCRUZ,P.1.* (Gama),68
2021-06-01,Jun 2021,Norte,Pará,Otros,B.1.1.28,1
2021-06-01,Jun 2021,Norte,Pará,Otros,P.1.* (Gama),41
2021-06-01,Jun 2021,Norte,Rondônia,FIOCRUZ,Otras,3
2021-06-01,Jun 2021,Norte,Rondônia,Otros,P.1.* (Gama),21
2021-06-01,Jun 2021,Norte,Roraima,FIOCRUZ,P.1.* (Gama),42
2021-06-01,Jun 2021,Norte,Roraima,Otros,P.1.* (Gama),3
2021-06-01,Jun 2021,Norte,Tocantins,FIOCRUZ,P.1.* (Gama),20
2021-06-01,Jun 2021,Norte,Tocantins,Otros,B.1.617.2+AY.* (Delta),1
2021-06-01,Jun 2021,Norte,Tocantins,Otros,P.1.* (Gama),33
2021-06-01,Jun 2021,Sureste,Espírito Santo,FIOCRUZ,P.1.* (Gama),41
2021-06-01,Jun 2021,Sureste,Espírito Santo,Otros,P.1.* (Gama),41
2021-06-01,Jun 2021,Sureste,Minas Gerais,FIOCRUZ,B.1.1,1
2021-06-01,Jun 2021,Sureste,Minas Gerais,FIOCRUZ,B.1.1.28,1
2021-06-01,Jun 2021,Sureste,Minas Gerais,FIOCRUZ,B.1.1.7 (Alfa),2
2021-06-01,Jun 2021,Sureste,Minas Gerais,FIOCRUZ,P.1.* (Gama),92
2021-06-01,Jun 2021,Sureste,Minas Gerais,Otros,B.1.1.28,2
2021-06-01,Jun 2021,Sureste,Minas Gerais,Otros,B.1.1.7 (Alfa),2
2021-06-01,Jun 2021,Sureste,Minas Gerais,Otros,B.1.617.2+AY.* (Delta),2
2021-06-01,Jun 2021,Sureste,Minas Gerais,Otros,P.1.* (Gama),38
2021-06-01,Jun 2021,Sureste,Minas Gerais,Otros,P.2,3
2021-06-01,Jun 2021,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.1.7 (Alfa),4
2021-06-01,Jun 2021,Sureste,Rio de Eneeiro,FIOCRUZ,B.1.617.2+AY.* (Delta),23
2021-06-01,Jun 2021,Sureste,Rio de Eneeiro,FIOCRUZ,P.1.* (Gama),307
2021-06-01,Jun 2021,Sureste,Rio de Eneeiro,Otros,B.1.1.28,6
2021-06-01,Jun 2021,Sureste,Rio de Eneeiro,Otros,B.1.1.7 (Alfa),5
2021-06-01,Jun 2021,Sureste,Rio de Eneeiro,Otros,B.1.617.2+AY.* (Delta),71
2021-06-01,Jun 2021,Sureste,Rio de Eneeiro,Otros,Otras,1
2021-06-01,Jun 2021,Sureste,Rio de Eneeiro,Otros,P.1.* (Gama),1113
2021-06-01,Jun 2021,Sureste,Rio de Eneeiro,Otros,P.2,1
2021-06-01,Jun 2021,Sureste,São Paulo,FIOCRUZ,B.1.1.7 (Alfa),8
2021-06-01,Jun 2021,Sureste,São Paulo,FIOCRUZ,P.1.* (Gama),233
2021-06-01,Jun 2021,Sureste,São Paulo,Otros,B.1.1,11
2021-06-01,Jun 2021,Sureste,São Paulo,Otros,B.1.1.28,57
