Data,Período,Região,Estado,Laboratório,Variante,Variantes relevantes,Quantidade
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.43.2,Delta,250
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.43.7,Delta,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.44,Delta,9
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.46.3,Delta,495
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.47,Delta,2
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.5,Delta,65
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.5.1,Delta,3
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.5.3,Delta,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.6,Delta,10
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.75.2,Delta,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.98.1,Delta,12
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.99,Delta,2
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.99.1,Delta,38
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.99.2,Delta,2177
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1,Outras,21
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.1,Outras,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.1.28,Outras,2
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.1.318,Outras,2
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.1.7,Outras,16
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.420,Outras,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.617.2,Outras,14
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.621,Outras,6
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,B.1.621.1,Outras,2
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,C.37,Outras,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1,Gama,1731
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.10,Gama,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.11,Gama,60
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.12,Gama,15
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.13,Gama,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.14,Gama,285
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.15,Gama,8
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.17,Gama,2
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.4,Gama,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.7,Gama,612
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.8,Gama,15
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.1.9,Gama,11
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.2,Outras,1
2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,P.4,Outras,5
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,AY.100,Delta,1
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,AY.101,Delta,41
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,AY.116,Delta,2
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,AY.38,Delta,3
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,AY.99.2,Delta,3
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,P.1,Gama,21
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,P.1.14,Gama,1
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,P.1.15,Gama,3
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,P.1.7,Gama,9
2021-08-01,Ago 2021,Sul,Paraná,FIOCRUZ,P.1.8,Gama,1
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.100,Delta,5
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.101,Delta,215
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.102,Delta,1
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.116,Delta,10
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.122,Delta,2
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.39,Delta,1
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.43,Delta,1
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.46.3,Delta,5
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.99.1,Delta,1
2021-08-01,Ago 2021,Sul,Paraná,Outros,AY.99.2,Delta,27
2021-08-01,Ago 2021,Sul,Paraná,Outros,B.1,Outras,4
2021-08-01,Ago 2021,Sul,Paraná,Outros,B.1.1.525,Outras,1
2021-08-01,Ago 2021,Sul,Paraná,Outros,B.1.1.7,Outras,8
2021-08-01,Ago 2021,Sul,Paraná,Outros,P.1,Gama,250
2021-08-01,Ago 2021,Sul,Paraná,Outros,P.1.11,Gama,2
2021-08-01,Ago 2021,Sul,Paraná,Outros,P.1.12,Gama,3
2021-08-01,Ago 2021,Sul,Paraná,Outros,P.1.14,Gama,3
2021-08-01,Ago 2021,Sul,Paraná,Outros,P.1.4,Gama,2
2021-08-01,Ago 2021,Sul,Paraná,Outros,P.1.7,Gama,29
2021-08-01,Ago 2021,Sul,Paraná,Outros,P.1.8,Gama,3
2021-08-01,Ago 2021,Sul,Paraná,Outros,P.1.9,Gama,1
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.101,Delta,28
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.4,Delta,1
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.46.3,Delta,1
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.99.2,Delta,73
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,C.37,Outras,1
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1,Gama,23
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1.7,Gama,2
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1.8,Gama,1
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,Outros,AY.101,Delta,27
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,Outros,AY.20,Delta,1
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,Outros,AY.99.2,Delta,57
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,Outros,B,Outras,1
2021-08-01,Ago 2021,Sul,Rio Grande do Sul,Outros,P.1,Gama,27
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.101,Delta,96
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.103,Delta,1
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.26,Delta,1
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.34.1.1,Delta,2
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.36,Delta,1
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.46.3,Delta,1
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.5.1,Delta,1
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,AY.99.2,Delta,39
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,P.1,Gama,23
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,P.1.7,Gama,4
2021-08-01,Ago 2021,Sul,Santa Catarina,FIOCRUZ,P.1.8,Gama,11
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,AY.101,Delta,3
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,AY.43,Delta,1
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,AY.46.3,Delta,1
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,AY.99.2,Delta,4
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1,Gama,23
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1.14,Gama,2
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1.15,Gama,1
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1.17,Gama,1
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1.7,Gama,7
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1.8,Gama,7
2021-08-01,Ago 2021,Sul,Santa Catarina,Outros,P.1.9,Gama,2
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.101,Delta,1
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.4,Delta,2
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.46.3,Delta,2
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.49,Delta,1
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.6,Delta,2
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.94,Delta,1
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.99.1,Delta,2
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,AY.99.2,Delta,196
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,P.1,Gama,6
2021-09-01,Set 2021,Centro-oeste,Distrito Federal,Outros,P.1.7,Gama,8
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.101,Delta,5
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.124.1,Delta,2
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.20,Delta,2
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.26,Delta,1
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.36,Delta,1
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.4,Delta,1
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.42,Delta,10
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.99.1,Delta,1
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,AY.99.2,Delta,151
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,B.1.617.2,Outras,1
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,P.1,Gama,15
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,P.1.14,Gama,1
2021-09-01,Set 2021,Centro-oeste,Goiás,FIOCRUZ,P.1.7,Gama,27
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.101,Delta,29
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.116,Delta,2
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.124.1,Delta,3
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.20,Delta,6
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.22,Delta,1
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.26,Delta,2
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.34,Delta,1
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.34.1.1,Delta,1
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.36,Delta,1
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.42,Delta,63
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.43,Delta,1
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.46.3,Delta,8
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.6,Delta,1
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.94,Delta,1
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.98.1,Delta,1
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.99.1,Delta,1
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,AY.99.2,Delta,215
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,P.1,Gama,20
2021-09-01,Set 2021,Centro-oeste,Goiás,Outros,P.1.7,Gama,81
2021-09-01,Set 2021,Centro-oeste,Mato Grosso,Outros,AY.34.1.1,Delta,1
2021-09-01,Set 2021,Centro-oeste,Mato Grosso,Outros,AY.99.2,Delta,27
2021-09-01,Set 2021,Centro-oeste,Mato Grosso,Outros,P.1,Gama,3
2021-09-01,Set 2021,Centro-oeste,Mato Grosso,Outros,P.1.7,Gama,2
2021-09-01,Set 2021,Centro-oeste,Mato Grosso,Outros,P.1.8,Gama,1
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,AY.101,Delta,7
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,AY.116,Delta,6
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,AY.26,Delta,2
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,AY.36,Delta,1
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,AY.43,Delta,4
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,AY.43.2,Delta,1
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,AY.46.3,Delta,5
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,AY.99.2,Delta,50
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,P.1,Gama,11
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,P.1.14,Gama,1
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,P.1.7,Gama,32
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.101,Delta,3
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.116,Delta,5
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.26,Delta,1
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.34.1.1,Delta,2
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.43,Delta,3
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.46.3,Delta,6
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.99.1,Delta,5
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.99.2,Delta,11
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1,Gama,3
2021-09-01,Set 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1.7,Gama,3
2021-09-01,Set 2021,Nordeste,Alagoas,FIOCRUZ,AY.101,Delta,47
2021-09-01,Set 2021,Nordeste,Alagoas,FIOCRUZ,AY.34.1.1,Delta,2
2021-09-01,Set 2021,Nordeste,Alagoas,FIOCRUZ,AY.43.1,Delta,2
2021-09-01,Set 2021,Nordeste,Alagoas,FIOCRUZ,AY.6,Delta,1
2021-09-01,Set 2021,Nordeste,Alagoas,FIOCRUZ,AY.99.2,Delta,97
2021-09-01,Set 2021,Nordeste,Alagoas,FIOCRUZ,P.1,Gama,9
2021-09-01,Set 2021,Nordeste,Alagoas,Outros,AY.100,Delta,5
2021-09-01,Set 2021,Nordeste,Alagoas,Outros,AY.101,Delta,103
2021-09-01,Set 2021,Nordeste,Alagoas,Outros,AY.36,Delta,1
2021-09-01,Set 2021,Nordeste,Alagoas,Outros,AY.43.1,Delta,4
2021-09-01,Set 2021,Nordeste,Alagoas,Outros,AY.46.3,Delta,4
2021-09-01,Set 2021,Nordeste,Alagoas,Outros,AY.99.1,Delta,1
2021-09-01,Set 2021,Nordeste,Alagoas,Outros,AY.99.2,Delta,165
2021-09-01,Set 2021,Nordeste,Alagoas,Outros,P.1,Gama,14
2021-09-01,Set 2021,Nordeste,Alagoas,Outros,P.1.7,Gama,3
2021-09-01,Set 2021,Nordeste,Alagoas,Outros,P.1.8,Gama,1
2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,AY.101,Delta,1
2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,AY.124,Delta,1
2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,AY.34,Delta,1
2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,AY.34.1,Delta,3
2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,AY.34.1.1,Delta,2
2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,AY.43,Delta,1
2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,AY.46.3,Delta,1
2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,AY.6,Delta,2
2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,AY.99.1,Delta,2
2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,AY.99.2,Delta,108
2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,P.1,Gama,11
2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,P.1.13,Gama,1
2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,P.1.14,Gama,1
2021-09-01,Set 2021,Nordeste,Bahia,FIOCRUZ,P.1.7,Gama,1
2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.101,Delta,1
2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.124,Delta,6
2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.124.1,Delta,1
2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.34,Delta,1
2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.34.1,Delta,2
2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.34.1.1,Delta,2
2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.36,Delta,1
2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.43,Delta,1
2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.43.1,Delta,1
2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.46.3,Delta,1
2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.5,Delta,1
2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.6,Delta,2
2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.99.1,Delta,10
2021-09-01,Set 2021,Nordeste,Bahia,Outros,AY.99.2,Delta,152
2021-09-01,Set 2021,Nordeste,Bahia,Outros,B,Outras,1
2021-09-01,Set 2021,Nordeste,Bahia,Outros,P.1,Gama,7
2021-09-01,Set 2021,Nordeste,Bahia,Outros,P.1.7,Gama,3
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,AY.101,Delta,5
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,AY.116,Delta,1
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,AY.3,Delta,2
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,AY.34.1.1,Delta,6
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,AY.36,Delta,1
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,AY.43,Delta,2
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,AY.46.3,Delta,1
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,AY.6,Delta,2
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,AY.99.1,Delta,1
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,AY.99.2,Delta,270
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,B.1.617.2,Outras,1
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,P.1,Gama,11
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,P.1.10,Gama,8
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,P.1.12,Gama,1
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,P.1.7,Gama,27
2021-09-01,Set 2021,Nordeste,Ceará,FIOCRUZ,P.1.9,Gama,5
2021-09-01,Set 2021,Nordeste,Ceará,Outros,AY.46.3,Delta,1
2021-09-01,Set 2021,Nordeste,Ceará,Outros,AY.99.2,Delta,6
2021-09-01,Set 2021,Nordeste,Ceará,Outros,P.1,Gama,7
2021-09-01,Set 2021,Nordeste,Maranhão,FIOCRUZ,AY.101,Delta,1
2021-09-01,Set 2021,Nordeste,Maranhão,FIOCRUZ,AY.43,Delta,5
2021-09-01,Set 2021,Nordeste,Maranhão,FIOCRUZ,AY.43.2,Delta,1
2021-09-01,Set 2021,Nordeste,Maranhão,FIOCRUZ,AY.99.2,Delta,33
2021-09-01,Set 2021,Nordeste,Maranhão,FIOCRUZ,P.1.7,Gama,16
2021-09-01,Set 2021,Nordeste,Maranhão,Outros,AY.99.2,Delta,2
2021-09-01,Set 2021,Nordeste,Maranhão,Outros,P.1.7,Gama,1
2021-09-01,Set 2021,Nordeste,Paraíba,FIOCRUZ,AY.34.1.1,Delta,3
2021-09-01,Set 2021,Nordeste,Paraíba,FIOCRUZ,AY.43.2,Delta,2
2021-09-01,Set 2021,Nordeste,Paraíba,FIOCRUZ,AY.99.1,Delta,2
2021-09-01,Set 2021,Nordeste,Paraíba,FIOCRUZ,AY.99.2,Delta,295
2021-09-01,Set 2021,Nordeste,Paraíba,FIOCRUZ,P.1,Gama,3
2021-09-01,Set 2021,Nordeste,Paraíba,FIOCRUZ,P.1.7,Gama,3
2021-09-01,Set 2021,Nordeste,Paraíba,Outros,AY.99.2,Delta,6
2021-09-01,Set 2021,Nordeste,Paraíba,Outros,P.1.7,Gama,1
2021-09-01,Set 2021,Nordeste,Pernambuco,FIOCRUZ,AY.100,Delta,5
2021-09-01,Set 2021,Nordeste,Pernambuco,FIOCRUZ,AY.101,Delta,2
2021-09-01,Set 2021,Nordeste,Pernambuco,FIOCRUZ,AY.124.1,Delta,1
2021-09-01,Set 2021,Nordeste,Pernambuco,FIOCRUZ,AY.34.1.1,Delta,5
2021-09-01,Set 2021,Nordeste,Pernambuco,FIOCRUZ,AY.42,Delta,3
2021-09-01,Set 2021,Nordeste,Pernambuco,FIOCRUZ,AY.6,Delta,9
2021-09-01,Set 2021,Nordeste,Pernambuco,FIOCRUZ,AY.99.2,Delta,202
2021-09-01,Set 2021,Nordeste,Pernambuco,FIOCRUZ,P.1,Gama,11
2021-09-01,Set 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.14,Gama,1
2021-09-01,Set 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.7,Gama,8
2021-09-01,Set 2021,Nordeste,Pernambuco,Outros,AY.100,Delta,5
2021-09-01,Set 2021,Nordeste,Pernambuco,Outros,AY.101,Delta,1
2021-09-01,Set 2021,Nordeste,Pernambuco,Outros,AY.25.1,Delta,2
2021-09-01,Set 2021,Nordeste,Pernambuco,Outros,AY.36,Delta,1
2021-09-01,Set 2021,Nordeste,Pernambuco,Outros,AY.46.3,Delta,1
2021-09-01,Set 2021,Nordeste,Pernambuco,Outros,AY.99.1,Delta,1
2021-09-01,Set 2021,Nordeste,Pernambuco,Outros,AY.99.2,Delta,121
