,Data,Período,Região,Estado,Laboratório,Linhagens relevantes,Quantidade
1809,2021-10-01,Out 2021,Centro-oeste,Goiás,FIOCRUZ,AY.*+B.1.617.2 (Delta),98
1810,2021-10-01,Out 2021,Centro-oeste,Goiás,FIOCRUZ,P.1+P.1.* (Gama),4
1811,2021-10-01,Out 2021,Centro-oeste,Goiás,Outros,AY.*+B.1.617.2 (Delta),47
1812,2021-10-01,Out 2021,Centro-oeste,Goiás,Outros,P.1+P.1.* (Gama),6
1813,2021-10-01,Out 2021,Centro-oeste,Mato Grosso,Outros,AY.*+B.1.617.2 (Delta),8
1814,2021-10-01,Out 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.*+B.1.617.2 (Delta),6
1815,2021-10-01,Out 2021,Nordeste,Alagoas,FIOCRUZ,AY.*+B.1.617.2 (Delta),172
1816,2021-10-01,Out 2021,Nordeste,Alagoas,FIOCRUZ,Outras,1
1817,2021-10-01,Out 2021,Nordeste,Alagoas,FIOCRUZ,P.1+P.1.* (Gama),1
1818,2021-10-01,Out 2021,Nordeste,Alagoas,Outros,AY.*+B.1.617.2 (Delta),77
1819,2021-10-01,Out 2021,Nordeste,Bahia,FIOCRUZ,AY.*+B.1.617.2 (Delta),38
1820,2021-10-01,Out 2021,Nordeste,Bahia,Outros,AY.*+B.1.617.2 (Delta),110
1821,2021-10-01,Out 2021,Nordeste,Ceará,FIOCRUZ,AY.*+B.1.617.2 (Delta),236
1822,2021-10-01,Out 2021,Nordeste,Ceará,FIOCRUZ,P.1+P.1.* (Gama),12
1823,2021-10-01,Out 2021,Nordeste,Ceará,Outros,AY.*+B.1.617.2 (Delta),4
1824,2021-10-01,Out 2021,Nordeste,Maranhão,FIOCRUZ,AY.*+B.1.617.2 (Delta),1
1825,2021-10-01,Out 2021,Nordeste,Maranhão,Outros,AY.*+B.1.617.2 (Delta),2
1826,2021-10-01,Out 2021,Nordeste,Paraíba,FIOCRUZ,AY.*+B.1.617.2 (Delta),340
1827,2021-10-01,Out 2021,Nordeste,Paraíba,FIOCRUZ,P.1+P.1.* (Gama),5
1828,2021-10-01,Out 2021,Nordeste,Paraíba,Outros,AY.*+B.1.617.2 (Delta),8
1829,2021-10-01,Out 2021,Nordeste,Pernambuco,FIOCRUZ,AY.*+B.1.617.2 (Delta),169
1830,2021-10-01,Out 2021,Nordeste,Pernambuco,FIOCRUZ,P.1+P.1.* (Gama),2
1831,2021-10-01,Out 2021,Nordeste,Pernambuco,Outros,AY.*+B.1.617.2 (Delta),93
1832,2021-10-01,Out 2021,Nordeste,Pernambuco,Outros,P.1+P.1.* (Gama),3
1833,2021-10-01,Out 2021,Nordeste,Piauí,Outros,AY.*+B.1.617.2 (Delta),22
1834,2021-10-01,Out 2021,Nordeste,Piauí,Outros,P.1+P.1.* (Gama),1
1835,2021-10-01,Out 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,AY.*+B.1.617.2 (Delta),8
1836,2021-10-01,Out 2021,Nordeste,Rio Grande do Norte,Outros,AY.*+B.1.617.2 (Delta),3
1837,2021-10-01,Out 2021,Nordeste,Sergipe,FIOCRUZ,AY.*+B.1.617.2 (Delta),27
1838,2021-10-01,Out 2021,Nordeste,Sergipe,Outros,AY.*+B.1.617.2 (Delta),2
1839,2021-10-01,Out 2021,Norte,Amapá,FIOCRUZ,AY.*+B.1.617.2 (Delta),89
1840,2021-10-01,Out 2021,Norte,Amazonas,FIOCRUZ,AY.*+B.1.617.2 (Delta),143
1841,2021-10-01,Out 2021,Norte,Amazonas,FIOCRUZ,P.1+P.1.* (Gama),24
1842,2021-10-01,Out 2021,Norte,Amazonas,Outros,AY.*+B.1.617.2 (Delta),2
1843,2021-10-01,Out 2021,Norte,Pará,FIOCRUZ,AY.*+B.1.617.2 (Delta),197
1844,2021-10-01,Out 2021,Norte,Pará,FIOCRUZ,P.1+P.1.* (Gama),14
1845,2021-10-01,Out 2021,Norte,Pará,Outros,AY.*+B.1.617.2 (Delta),3
1846,2021-10-01,Out 2021,Norte,Pará,Outros,P.1+P.1.* (Gama),2
1847,2021-10-01,Out 2021,Norte,Rondônia,Outros,AY.*+B.1.617.2 (Delta),1
1848,2021-10-01,Out 2021,Norte,Tocantins,Outros,AY.*+B.1.617.2 (Delta),25
1849,2021-10-01,Out 2021,Sudeste,Espírito Santo,FIOCRUZ,AY.*+B.1.617.2 (Delta),129
1850,2021-10-01,Out 2021,Sudeste,Espírito Santo,Outros,AY.*+B.1.617.2 (Delta),5
1851,2021-10-01,Out 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.*+B.1.617.2 (Delta),125
1852,2021-10-01,Out 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1+P.1.* (Gama),2
1853,2021-10-01,Out 2021,Sudeste,Minas Gerais,Outros,AY.*+B.1.617.2 (Delta),16
1854,2021-10-01,Out 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.*+B.1.617.2 (Delta),48
1855,2021-10-01,Out 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1+P.1.* (Gama),1
1856,2021-10-01,Out 2021,Sudeste,Rio de Janeiro,Outros,AY.*+B.1.617.2 (Delta),831
1857,2021-10-01,Out 2021,Sudeste,Rio de Janeiro,Outros,P.1+P.1.* (Gama),3
1858,2021-10-01,Out 2021,Sudeste,São Paulo,Outros,AY.*+B.1.617.2 (Delta),3945
1859,2021-10-01,Out 2021,Sudeste,São Paulo,Outros,BA.1 (Omicron),1
1860,2021-10-01,Out 2021,Sudeste,São Paulo,Outros,P.1+P.1.* (Gama),25
1861,2021-10-01,Out 2021,Sul,Paraná,FIOCRUZ,AY.*+B.1.617.2 (Delta),114
1862,2021-10-01,Out 2021,Sul,Paraná,FIOCRUZ,P.1+P.1.* (Gama),1
1863,2021-10-01,Out 2021,Sul,Paraná,Outros,AY.*+B.1.617.2 (Delta),152
1864,2021-10-01,Out 2021,Sul,Paraná,Outros,P.1+P.1.* (Gama),1
1865,2021-10-01,Out 2021,Sul,Rio Grande do Sul,FIOCRUZ,AY.*+B.1.617.2 (Delta),104
1866,2021-10-01,Out 2021,Sul,Rio Grande do Sul,Outros,AY.*+B.1.617.2 (Delta),21
1867,2021-10-01,Out 2021,Sul,Rio Grande do Sul,Outros,Outras,1
1868,2021-10-01,Out 2021,Sul,Rio Grande do Sul,Outros,P.1+P.1.* (Gama),1
1869,2021-10-01,Out 2021,Sul,Santa Catarina,FIOCRUZ,AY.*+B.1.617.2 (Delta),154
1870,2021-10-01,Out 2021,Sul,Santa Catarina,FIOCRUZ,P.1+P.1.* (Gama),1
1871,2021-10-01,Out 2021,Sul,Santa Catarina,Outros,AY.*+B.1.617.2 (Delta),120
1872,2021-10-01,Out 2021,Sul,Santa Catarina,Outros,P.1+P.1.* (Gama),1
1873,2021-11-01,Nov 2021,Centro-oeste,Distrito Federal,Outros,BA.1 (Omicron),1
1874,2021-11-01,Nov 2021,Centro-oeste,Goiás,Outros,AY.*+B.1.617.2 (Delta),1
1875,2021-11-01,Nov 2021,Centro-oeste,Mato Grosso,FIOCRUZ,AY.*+B.1.617.2 (Delta),1
1876,2021-11-01,Nov 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.*+B.1.617.2 (Delta),21
1877,2021-11-01,Nov 2021,Nordeste,Alagoas,FIOCRUZ,AY.*+B.1.617.2 (Delta),37
1878,2021-11-01,Nov 2021,Nordeste,Alagoas,Outros,AY.*+B.1.617.2 (Delta),70
1879,2021-11-01,Nov 2021,Nordeste,Alagoas,Outros,P.1+P.1.* (Gama),1
1880,2021-11-01,Nov 2021,Nordeste,Bahia,FIOCRUZ,AY.*+B.1.617.2 (Delta),11
1881,2021-11-01,Nov 2021,Nordeste,Bahia,Outros,AY.*+B.1.617.2 (Delta),57
1882,2021-11-01,Nov 2021,Nordeste,Paraíba,FIOCRUZ,AY.*+B.1.617.2 (Delta),45
1883,2021-11-01,Nov 2021,Nordeste,Pernambuco,FIOCRUZ,AY.*+B.1.617.2 (Delta),117
1884,2021-11-01,Nov 2021,Nordeste,Pernambuco,Outros,AY.*+B.1.617.2 (Delta),1
1885,2021-11-01,Nov 2021,Nordeste,Piauí,FIOCRUZ,AY.*+B.1.617.2 (Delta),3
1886,2021-11-01,Nov 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,AY.*+B.1.617.2 (Delta),19
1887,2021-11-01,Nov 2021,Norte,Amapá,FIOCRUZ,AY.*+B.1.617.2 (Delta),17
1888,2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,AY.*+B.1.617.2 (Delta),274
1889,2021-11-01,Nov 2021,Norte,Amazonas,FIOCRUZ,P.1+P.1.* (Gama),14
1890,2021-11-01,Nov 2021,Norte,Pará,FIOCRUZ,AY.*+B.1.617.2 (Delta),44
1891,2021-11-01,Nov 2021,Norte,Pará,FIOCRUZ,P.1+P.1.* (Gama),1
1892,2021-11-01,Nov 2021,Norte,Roraima,FIOCRUZ,AY.*+B.1.617.2 (Delta),5
1893,2021-11-01,Nov 2021,Norte,Tocantins,FIOCRUZ,AY.*+B.1.617.2 (Delta),6
1894,2021-11-01,Nov 2021,Norte,Tocantins,Outros,AY.*+B.1.617.2 (Delta),10
1895,2021-11-01,Nov 2021,Sudeste,Espírito Santo,Outros,AY.*+B.1.617.2 (Delta),17
1896,2021-11-01,Nov 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.*+B.1.617.2 (Delta),41
1897,2021-11-01,Nov 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1+P.1.* (Gama),1
1898,2021-11-01,Nov 2021,Sudeste,Minas Gerais,Outros,AY.*+B.1.617.2 (Delta),31
1899,2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.*+B.1.617.2 (Delta),11
1900,2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1+P.1.* (Gama),1
1901,2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,AY.*+B.1.617.2 (Delta),774
1902,2021-11-01,Nov 2021,Sudeste,Rio de Janeiro,Outros,P.1+P.1.* (Gama),2
1903,2021-11-01,Nov 2021,Sudeste,São Paulo,FIOCRUZ,AY.*+B.1.617.2 (Delta),1
1904,2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,AY.*+B.1.617.2 (Delta),3521
1905,2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,BA.1 (Omicron),3
1906,2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,Outras,3
1907,2021-11-01,Nov 2021,Sudeste,São Paulo,Outros,P.1+P.1.* (Gama),9
1908,2021-11-01,Nov 2021,Sul,Paraná,FIOCRUZ,AY.*+B.1.617.2 (Delta),1
1909,2021-11-01,Nov 2021,Sul,Rio Grande do Sul,Outros,AY.*+B.1.617.2 (Delta),82
1910,2021-11-01,Nov 2021,Sul,Santa Catarina,FIOCRUZ,AY.*+B.1.617.2 (Delta),221
1911,2021-12-01,Dez 2021,Centro-oeste,Distrito Federal,Outros,BA.1 (Omicron),1
1912,2021-12-01,Dez 2021,Centro-oeste,Mato Grosso do Sul,Outros,AY.*+B.1.617.2 (Delta),4
1913,2021-12-01,Dez 2021,Nordeste,Bahia,FIOCRUZ,AY.*+B.1.617.2 (Delta),3
1914,2021-12-01,Dez 2021,Nordeste,Paraíba,FIOCRUZ,AY.*+B.1.617.2 (Delta),2
1915,2021-12-01,Dez 2021,Nordeste,Pernambuco,FIOCRUZ,AY.*+B.1.617.2 (Delta),12
1916,2021-12-01,Dez 2021,Norte,Amazonas,FIOCRUZ,AY.*+B.1.617.2 (Delta),45
1917,2021-12-01,Dez 2021,Norte,Roraima,FIOCRUZ,AY.*+B.1.617.2 (Delta),1
1918,2021-12-01,Dez 2021,Sudeste,Minas Gerais,Outros,AY.*+B.1.617.2 (Delta),2
1919,2021-12-01,Dez 2021,Sudeste,Minas Gerais,Outros,BA.1 (Omicron),13
1920,2021-12-01,Dez 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.*+B.1.617.2 (Delta),1
1921,2021-12-01,Dez 2021,Sudeste,Rio de Janeiro,FIOCRUZ,BA.1 (Omicron),1
1922,2021-12-01,Dez 2021,Sudeste,Rio de Janeiro,Outros,AY.*+B.1.617.2 (Delta),25
1923,2021-12-01,Dez 2021,Sudeste,São Paulo,Outros,AY.*+B.1.617.2 (Delta),616
1924,2021-12-01,Dez 2021,Sudeste,São Paulo,Outros,BA.1 (Omicron),27
1925,2021-12-01,Dez 2021,Sudeste,São Paulo,Outros,P.1+P.1.* (Gama),2
1926,2021-12-01,Dez 2021,Sul,Rio Grande do Sul,Outros,AY.*+B.1.617.2 (Delta),7
1927,2021-12-01,Dez 2021,Sul,Rio Grande do Sul,Outros,BA.1 (Omicron),1
1928,2021-12-01,Dez 2021,Sul,Santa Catarina,FIOCRUZ,AY.*+B.1.617.2 (Delta),10
